"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q43_First.Click","Q43_Last.Click","Q43_Page.Submit","Q43_Click.Count","Q60_First.Click","Q60_Last.Click","Q60_Page.Submit","Q60_Click.Count","Q83_First.Click","Q83_Last.Click","Q83_Page.Submit","Q83_Click.Count","sex","age","race","educ","employ","income","politic1","politic2_1","Vax1_Vax1_1","Vax1_Vax1_2","Vax1_Vax1_3","Vax1_Vax1_4","Vax1_Vax1_5","Vax1_Vax1_6","Vax1_Vax1_check","Vax1_Vax1_33","Vax1_Vax1_34","Vax1_Vax1_35","Vax1_Vax1_36","Euth1_Euthanasia_1","Euth1_Euthanasia_2","Euth1_Euthanasia_3","Euth1_Euthanasia_4","Euth1_Euthanasia_5","Euth1_Euthanasia_check","Consq_Consequ2R_1","Consq_Consequ2R_2","Consq_Consequ2R_3","Consq_Consequ2R_4","Consq_Consequ2R_5","Consq_Consequ2R_check","Abortion_Abortion2R_1","Abortion_Abortion2R_2","Abortion_Abortion2R_3","Abortion_Abortion2R_4","Abortion_Abortion2R_5","Abortion_Abortion2R_check","SC0","SC1","SC2","SC3","SC4","workerId","assignmentId","hitId","study_time","payment","eligible"
"586","2018-03-21 13:39:15","2018-03-21 13:43:15","0","f813259a77918033","100","239","1","2018-03-21 13:43:15","R_1P4Zi8kde6cE56A","","","","","41.960906982422","-71.180397033691","anonymous","EN","0","0","9.231","0","0","0","7.704","0","0","0","14.407","0","2","46","1","4","1","2","1","60","2","5","6","2","5","4","5","6","3","5","1","6","1","4","2","6","4","4","4","3","4","4","2","4","1","1","6","4","3","26","4","17","10","27","6ad4cad5530df606","3J4Q2Z4UTY32NFGQ48BYS8B7N5LQW5","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"587","2018-03-21 13:39:52","2018-03-21 13:43:19","0","5830b7f986a738ca","100","207","1","2018-03-21 13:43:19","R_27s6bK3dNbT2CLC","","","","","38.921295166016","-77.038597106934","anonymous","EN","0","0","5.018","0","0","0","5.865","0","0","0","10.802","0","2","24","1","4","1","4","2","2","1","6","6","1","6","1","5","6","1","6","1","6","2","5","2","6","4","4","3","4","3","3","2","1","1","1","6","6","2","30","3","19","5","27","7d7ea7f8eee23e08","38YMOXR4MUZ9DXX6PZX0M3UGN49W6E","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"588","2018-03-21 13:40:00","2018-03-21 13:43:25","0","4fa3e2c846f59184","100","204","1","2018-03-21 13:43:25","R_1M09Xz2u5FBj4PG","","","","","42.866394042969","-85.663497924805","anonymous","EN","0.6","0.6","17.097","1","0.611","3.203","32.083","2","63.485","63.485","63.97","1","1","27","1","2","4","1","9","50","1","1","1","1","1","1","5","1","1","1","6","6","6","6","6","6","4","6","6","6","1","6","2","1","1","1","1","1","1","15","3","25","15","20","c3ceb62f7f4e342a","3L4PIM1GQTG6OLQQWOIMIV6SUY9RYQ","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"589","2018-03-21 13:37:29","2018-03-21 13:43:41","0","82ee0ebd2ff04c7b","100","371","1","2018-03-21 13:43:41","R_1C7O4t2RJLPJslC","","","","","39.824005126953","-75.131797790527","anonymous","EN","0","0","4.003","0","0","0","5.879","0","0","0","47.942","0","1","30","1","2","1","4","11","44","1","6","6","1","4","3","5","6","3","6","1","6","1","6","3","6","4","4","3","5","4","2","2","1","1","1","6","1","2","28","3","18","10","28","d0f5309dcc52e901","3JAOYWH7VI4GKMN5JSTAX242FXZL95","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"590","2018-03-21 13:41:13","2018-03-21 13:43:56","0","e09157cf4f01e020","100","162","1","2018-03-21 13:43:56","R_3PGDNWlSLB9yobd","","","","","35.518493652344","-97.642799377441","anonymous","EN","0","0","4.002","0","0","0","5.748","0","5.194","5.194","5.906","1","1","33","1","6","1","5","2","9","1","6","6","1","6","1","5","6","1","6","1","6","2","3","4","6","4","5","2","2","4","5","2","3","1","4","5","3","3","30","4","20","14","23","5f1bff0bbf5604f3","3M23Y66PO27G6GGX5UNZPERVHRDS6V","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"591","2018-03-21 13:40:48","2018-03-21 13:44:12","0","20b5cc26c943e77d","100","204","1","2018-03-21 13:44:12","R_z6CjnpkxygQLnWN","","","","","32.492904663086","-93.777297973633","anonymous","EN","0","0","5.499","0","0","0","6.859","0","11.623","11.623","12.298","1","1","37","1","4","1","5","9","80","2","5","5","3","3","3","5","6","2","5","2","3","2","5","3","1","4","3","6","3","2","2","2","6","6","6","1","1","3","22","4","14","30","18","489d7036cb9dcdc8","3ATTHHXXWAO4VHXX152BLPYS5X9XI1","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"592","2018-03-21 13:33:34","2018-03-21 13:44:32","0","676e7ff6cef30dbe","100","657","1","2018-03-21 13:44:32","R_2rT1nGKCqR425kT","","","","","37.568206787109","-82.788597106934","anonymous","EN","89.28","89.28","90.481","1","1.29","393.399","394.202","6","5.57","5.57","6.248","1","1","30","1","2","1","1","1","81","5","5","5","3","4","3","5","5","2","5","2","6","1","6","1","5","4","2","3","3","3","3","2","1","1","1","6","6","2","20","3","16","5","29","2b21c542c1b8810a","3XC1O3LBOSMZ41WJHYYRO25E94ATLL","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"593","2018-03-21 13:42:08","2018-03-21 13:44:50","0","df13618d42a90661","100","162","1","2018-03-21 13:44:50","R_3j7lsgp8o24UOIM","","","","","40.622497558594","-73.966201782227","anonymous","EN","0.873","0.873","4.036","1","0.554","0.554","7.113","1","0.606","0.606","8.706","1","1","30","1","6","1","4","10","73","4","5","3","4","3","2","5","5","4","2","4","4","3","4","5","2","4","5","2","2","4","4","2","4","4","6","3","4","3","17","4","19","21","16","35b1ca276b0dac43","3JW0YLFXRTG77CCCGHA4KXTTB62WWF","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"594","2018-03-21 13:41:34","2018-03-21 13:45:02","0","f6f0f304bd9782a0","100","207","1","2018-03-21 13:45:02","R_3OjCYhz4AgATjy2","","","","","40.256195068359","-74.758102416992","anonymous","EN","0","0","4.982","0","0","0","6.968","0","0","0","18.068","0","2","35","1","2","1","5","2","35","1","6","6","1","5","1","5","6","1","6","1","4","4","5","1","4","4","6","2","5","5","2","2","4","2","4","4","2","3","29","4","20","18","22","f32660ed8f3a26a5","3EFE17QCRC5W350E1DE3M5GLQ5UHSM","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"595","2018-03-21 13:39:01","2018-03-21 13:45:21","0","7f63397492ad3b9d","100","380","1","2018-03-21 13:45:22","R_28Nl43tU8o8wcrO","","","","","35.038696289062","-89.927597045898","anonymous","EN","0","0","3.972","0","0","0","6.405","0","0.756","3.068","13.561","3","1","29","1","2","1","3","9","6","2","5","4","3","5","3","5","4","3","4","2","5","3","3","4","5","4","3","5","4","4","3","2","3","2","2","5","4","3","23","4","15","12","20","f2c09b895f0e1708","3U8YCDAGXPG9FPF5B1IDLD23MZSQ0N","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"596","2018-03-21 13:42:44","2018-03-21 13:45:26","0","1dcbd5379be05ff9","100","161","1","2018-03-21 13:45:26","R_2CeTl3eHmiRmhJ3","","","","","43.177597045898","-83.70719909668","anonymous","EN","0","0","4.136","0","0","0","6.683","0","0","0","10.911","0","2","52","1","6","6","4","2","0","4","4","1","3","1","5","5","4","6","4","2","6","1","6","1","6","4","2","4","3","5","2","2","1","1","1","4","6","3","13","4","12","7","30","fcd08485d133e703","326O153BMIYEH6QUEMB863X8XMSDE8","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"597","2018-03-21 13:42:38","2018-03-21 13:45:40","0","5e1a01f9a5df0b96","100","182","1","2018-03-21 13:45:41","R_2EH1cI805YJMJJK","","","","","34.31379699707","-83.809501647949","anonymous","EN","0","0","5.189","0","0","0","5.895","0","0","0","10.592","0","2","36","1","4","3","3","10","47","1","6","6","1","6","1","5","6","1","6","1","6","1","6","5","6","4","2","3","4","1","6","2","1","1","1","6","6","3","30","4","22","5","26","1e9c7a1c6ad577ae","3HWRJOOET52KJV9CBC6X12J8YOXSEA","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"598","2018-03-21 13:43:24","2018-03-21 13:45:48","0","f27004bce34dee11","100","143","1","2018-03-21 13:45:48","R_1I4yUkjgcZ9DZl5","","","","","34.200500488281","-118.54040527344","anonymous","EN","1.776","1.958","4.287","2","1.214","5.736","6.356","7","0.34","2.251","6.82","3","1","26","5","3","9","0","13","50","6","1","1","4","1","6","5","1","4","1","6","6","1","6","1","6","4","4","4","4","4","4","2","3","3","3","3","3","3","7","4","18","17","30","2c42ca1344b85c6b","3R8YZBNQ9HINX0FPW03M0SCQUED7QL","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"599","2018-03-21 13:40:58","2018-03-21 13:45:50","0","f7da57038926069f","100","291","1","2018-03-21 13:45:50","R_UlnyWzomg4K7QL7","","","","","37.335403442383","-82.956596374512","anonymous","EN","0","0","3.991","0","1.758","2.175","8.287","2","7.58","14.78","35.853","3","1","64","1","3","6","1","2","47","3","4","2","4","4","4","5","4","5","4","2","2","5","5","5","2","4","5","6","4","5","4","2","5","5","5","3","2","3","17","4","16","24","13","6dcc2eac9aee0323","3HYA4D452RJJKASAC8BXS2R4CWI2F6","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"600","2018-03-21 13:41:04","2018-03-21 13:45:54","0","7f58498bff142025","100","290","1","2018-03-21 13:45:55","R_21jqYQ5aFlsZMD4","","","","","39.336700439453","-84.549598693848","anonymous","EN","0","0","5.515","0","0","0","7.734","0","0","0","14.38","0","1","47","1","3","1","5","2","48","1","6","6","1","6","1","5","6","1","6","1","5","2","4","2","5","4","6","5","4","5","5","2","5","3","5","6","2","3","30","4","19","19","24","a81ccd3886107448","3MAOD8E57QAW9I8OYLF3QXU9RW4XNI","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"601","2018-03-21 13:42:25","2018-03-21 13:46:27","0","20e7f4f07731d449","100","242","1","2018-03-21 13:46:28","R_WpwBvpRoJ6K8zQt","","","","","33.55859375","-112.09549713135","anonymous","EN","0","0","5.602","0","0","0","8.738","0","0","0","16.848","0","2","58","1","3","3","1","1","72","4","2","5","4","1","5","5","3","6","3","4","2","5","5","3","2","4","5","5","4","4","2","2","6","4","5","1","1","3","14","4","16","27","15","a1cb88201f3ffbb5","3K772S5NP8BVTMVW0IUYXOC6PELEHI","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"602","2018-03-21 13:41:15","2018-03-21 13:46:31","0","20aa0ffe0df50551","100","316","1","2018-03-21 13:46:32","R_ThIpzQ53Vxx6gzD","","","","","29.739700317383","-95.830200195312","anonymous","EN","4.001","4.001","4.122","1","1.684","1.684","6.091","1","0","0","24.642","0","2","30","1","3","1","2","9","49","1","6","6","1","3","2","5","6","1","6","1","6","1","6","1","6","4","3","1","1","6","1","2","2","1","3","6","3","3","27","4","12","11","30","bd8e4f2a19b001d0","3NQL1CS15R8YHS7758NWJSVVF4NYVR","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"603","2018-03-21 13:42:00","2018-03-21 13:46:34","0","76c81f7294f805cb","100","274","1","2018-03-21 13:46:34","R_2fp2lyexiSrVx8H","","","","","28.077102661133","-82.487098693848","anonymous","EN","0","0","5.577","0","0","0","7.827","0","0","0","12.538","0","2","50","2","3","1","4","2","19","2","6","5","2","5","2","5","5","5","5","1","6","2","6","4","5","4","5","4","5","3","2","2","3","1","3","5","4","3","26","4","19","12","25","c29ba8a4d3a47efd","3K2755HG5S36NKQQ9XVEOLI89N7DFQ","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"604","2018-03-21 13:43:43","2018-03-21 13:46:43","0","d400a0e910597f66","100","180","1","2018-03-21 13:46:43","R_3HwqO59SmzbF4dy","","","","","36.949798583984","-81.128898620605","anonymous","EN","0","0","10.901","0","0","0","7.739","0","0","0","6.34","0","2","61","1","7","2","5","2","0","2","5","5","3","5","2","5","5","2","5","2","5","2","5","3","5","4","4","3","4","3","4","2","4","2","2","5","4","3","24","4","20","13","24","4daf1bc9b7fd64e5","3AUQQEL7U5T1KXBMX0CNR01B3RGV0V","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"605","2018-03-21 13:43:10","2018-03-21 13:46:57","0","c21a9ddc7020da57","100","227","1","2018-03-21 13:46:58","R_psbA3bctF8VDyw1","","","","","40.760803222656","-111.89109802246","anonymous","EN","0","0","5.979","0","0","0","7.97","0","0","0","10.963","0","1","30","1","4","1","5","1","75","1","6","6","2","6","1","5","6","2","6","1","4","3","5","4","4","4","6","3","4","2","5","2","3","3","3","6","3","4","29","3","24","14","20","0a8755e4c7c73697","3M0BCWMB8VWFJ9E1LQE8XJG815LBWF","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"606","2018-03-21 13:43:29","2018-03-21 13:47:36","0","47ab59f20b9ca2c3","100","247","1","2018-03-21 13:47:37","R_3p9D6Wx3ctMqYqg","","","","","33.112197875977","-96.693801879883","anonymous","EN","91.279","91.279","92.822","1","0","0","7.279","0","0","0","6.815","0","1","24","1","4","1","5","2","15","1","6","6","1","5","1","5","6","1","6","1","6","3","6","4","6","4","4","3","4","4","3","2","2","1","1","6","5","3","29","4","18","7","25","bc5b7b36c8e2694c","373ERPL3YO8A7ZRWMIVNAEEDFWSTR4","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"607","2018-03-21 13:43:28","2018-03-21 13:47:43","0","d4e57bd55fc29578","100","254","1","2018-03-21 13:47:43","R_3hmubVO3acjNko3","","","","","43.05110168457","-77.522399902344","anonymous","EN","0","0","4.885","0","0","0","7.901","0","0","0","8.413","0","1","29","1","4","4","1","1","66","2","5","5","2","4","3","5","5","3","5","2","4","3","4","2","4","4","3","4","3","4","2","2","3","3","4","3","2","3","24","4","14","19","21","5364cafebe03ed47","3BDCF01OGXUVLNVDR4LQWJXTO7ZYLO","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"608","2018-03-21 13:41:36","2018-03-21 13:47:44","0","ed34ce2f5eb59612","100","368","1","2018-03-21 13:47:45","R_2a8KLLcDwY0CYdz","","","","","47.287506103516","-122.10940551758","anonymous","EN","0","0","9.971","0","0","0","10.347","0","0","0","20.97","0","1","49","1","3","4","2","2","34","1","6","6","1","5","1","5","6","2","6","1","6","1","5","2","6","4","6","6","2","5","1","2","1","1","1","6","6","3","29","4","12","5","28","1f7756880910ff3c","3JNQLM5FT4M5K226YJEVNFWO9S42LB","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"609","2018-03-21 13:42:33","2018-03-21 13:47:53","0","323527e021396781","100","319","1","2018-03-21 13:47:53","R_215s4ElWKsEV6af","","","","","45.16520690918","-93.188903808594","anonymous","EN","0","0","6.602","0","0","0","8.778","0","0","0","25.78","0","2","50","1","2","1","6","2","34","1","6","6","1","6","1","5","6","1","6","1","6","2","6","3","6","4","5","5","2","4","3","2","3","1","2","5","4","3","30","4","15","11","27","fc0ae0b03aa19f86","3R2PKQ87NW8T15YTNY02A8IUYTRIM4","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"610","2018-03-21 13:43:52","2018-03-21 13:48:11","0","b3b690358552de5e","100","259","1","2018-03-21 13:48:12","R_Tdw18ikhjMA0jiV","","","","","29.678894042969","-95.408096313477","anonymous","EN","0","0","4.728","0","0","0","12.641","0","0","0","23.869","0","1","29","1","4","1","2","2","31","1","6","6","1","6","1","5","6","1","6","1","6","1","6","2","6","4","6","4","5","2","4","2","1","1","1","6","6","3","30","4","23","5","29","595ff829f3e5a125","3LRKMWOKB5HPPRJADK54VU7MO1CZ2R","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"611","2018-03-21 13:40:21","2018-03-21 13:48:23","0","6083a288e3b98ade","100","481","1","2018-03-21 13:48:23","R_XYaGJGbP7yGCDXb","","","","","41.842895507812","-85.44750213623","anonymous","EN","0","0","7.718","0","0","0","6.827","0","0","0","34.967","0","2","29","1","3","3","5","2","45","1","6","6","1","6","6","5","6","2","6","1","6","1","6","1","6","4","6","6","6","6","1","2","6","3","6","4","1","2","30","3","15","24","30","8e0e7c03cabce6c8","36W0OB37HWET4HMSW58BIYDODJFHZA","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"612","2018-03-21 13:43:24","2018-03-21 13:48:37","0","12339ef39d5165f6","100","313","1","2018-03-21 13:48:37","R_2XmxTqGwKPWdek4","","","","","33.65950012207","-85.885696411133","anonymous","EN","7.664","7.664","10.181","1","0","0","7.898","0","0","0","21.751","0","1","30","2","4","1","6","2","25","2","5","5","3","4","4","5","5","2","4","2","5","2","5","2","4","4","4","3","2","3","3","2","4","3","5","4","3","3","23","4","17","19","24","a7ad2455a4edde1b","3T111IHZ5EQRNKIIOCQ6JED1LPWR99","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"613","2018-03-21 13:44:52","2018-03-21 13:48:45","0","b1f3c3b5f170c1ba","100","232","1","2018-03-21 13:48:45","R_1n1kehzjGipKyF6","","","","","34.901092529297","-82.26619720459","anonymous","EN","0","0","5.12","0","0","0","6.134","0","0","0","15.603","0","2","27","1","4","4","1","12","40","3","6","5","3","2","3","5","4","5","3","2","6","1","6","1","6","4","5","2","5","3","3","2","3","1","1","6","1","3","21","4","22","12","30","2ac572e2f810ae8c","3M81GAB8A0JAZCIF9HF25UYMD42BQ9","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"614","2018-03-21 13:42:32","2018-03-21 13:48:46","0","11415ad63efc6586","100","374","1","2018-03-21 13:48:46","R_24NpqUhCOJvcSK0","","","","","40.019195556641","-75.09400177002","anonymous","EN","0","0","4.316","0","0","0","18.662","0","0","0","11.196","0","1","33","1","4","1","3","1","94","6","6","6","1","6","1","5","6","2","6","1","6","1","6","3","6","4","4","5","4","1","4","2","1","3","3","2","3","3","25","4","20","16","28","d9dd0948397626fe","3GD6L00D3SXI1Z2VFRFWI918HQCM1A","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"615","2018-03-21 13:45:20","2018-03-21 13:49:09","0","c2ef3328e5599004","100","228","1","2018-03-21 13:49:09","R_2fBPNjQPjxI7TYD","","","","","40.735504150391","-74.174102783203","anonymous","EN","0","0","4.777","0","0","0","71.036","0","0","0","8.937","0","1","43","2","3","1","1","1","88","3","4","2","4","1","1","5","6","4","5","3","1","6","1","6","1","4","6","6","4","2","6","2","6","2","5","1","1","3","14","4","22","25","5","fb03e6e64df00ebb","3OCHAWUVGOKV1CNL18NNY5D5X10XKE","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"616","2018-03-21 13:38:16","2018-03-21 13:49:15","0","25ead1ee4e7ac9e7","100","658","1","2018-03-21 13:49:15","R_xuwelWj5xzhs3Ad","","","","","47.489105224609","-122.29080200195","anonymous","EN","0","0","230.286","0","0","0","111.903","0","0","0","232.433","0","1","24","1","6","2","3","1","68","4","4","4","4","5","3","5","4","3","4","5","4","5","4","3","3","4","4","3","4","2","4","2","3","5","4","4","5","3","19","4","21","17","17","40bd1a4d31281bbb","3QECW5O0KH1L2CTYPBIK7D9HNFE5TF","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"617","2018-03-21 13:42:18","2018-03-21 13:49:47","0","317068014d97f70a","100","448","1","2018-03-21 13:49:47","R_2rpk362gtXlqjD4","","","","","37.790496826172","-85.484802246094","anonymous","EN","0","0","122.592","0","0","0","14.007","0","0","0","13.941","0","2","47","1","4","1","4","9","45","3","5","5","2","3","3","5","5","3","4","2","5","4","6","2","4","4","5","3","3","3","4","2","3","3","3","4","4","3","22","4","20","15","23","89289b7bf06bdabc","35K3O9HUABDBFQ4Q5S6YU30T9Z8EFK","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"618","2018-03-21 13:46:24","2018-03-21 13:50:02","0","1767e049542cbbde","100","218","1","2018-03-21 13:50:03","R_3MlprCeH1gqNPaa","","","","","36.848403930664","-76.710403442383","anonymous","EN","0","0","4.236","0","0","0","6.36","0","0","0","13.775","0","1","23","1","2","2","5","9","41","6","2","3","6","1","6","5","2","6","2","3","6","1","6","5","6","4","3","1","6","1","2","2","3","2","4","4","2","3","8","4","23","17","26","e42fd1ca39db389e","31JLPPHS2UU2B51MFB8SY65AAA0O3E","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"619","2018-03-21 13:47:50","2018-03-21 13:50:17","0","86c2ee28de5281ac","100","146","1","2018-03-21 13:50:18","R_sTdW37ciFHpZCtX","","","","","39.496795654297","-75.015701293945","anonymous","EN","0","0","4.264","0","0","0","6.513","0","0","0","7.466","0","2","50","1","6","1","3","9","0","1","6","5","1","6","2","5","6","3","5","1","6","1","6","1","6","4","5","3","4","5","4","2","1","1","1","6","5","3","29","4","19","6","30","1c2a99fb820f908c","3HQUKB7LNFE7DWMYQJ24IR9JHUEHH2","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"620","2018-03-21 13:45:52","2018-03-21 13:50:25","0","34aeb3539e6da480","100","272","1","2018-03-21 13:50:25","R_2YVpRRYyAigPeIa","","","","","34.165298461914","-84.802299499512","anonymous","EN","0","0","4.419","0","0","0","6.98","0","0","0","6.668","0","2","33","1","4","1","2","9","49","6","1","1","6","6","6","5","1","1","1","6","6","1","6","2","6","4","5","4","4","4","3","2","4","3","4","4","3","3","10","4","18","18","29","786ff3b0c9fa6102","3DYGAII7PL8C36JPSMX30E3BU74PQT","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"621","2018-03-21 13:46:33","2018-03-21 13:50:26","0","fefaf02713172683","100","233","1","2018-03-21 13:50:27","R_3epZGbBKi9G5M4e","","","","","45.028503417969","-93.298896789551","anonymous","EN","0","0","4.969","0","0.475","0.475","6.002","1","0","0","12.204","0","1","36","1","3","3","1","9","59","4","4","4","3","3","3","5","4","5","4","3","6","1","6","4","6","4","4","4","3","3","3","2","2","2","2","4","4","3","18","4","17","12","27","056e606d94a5c2b1","34HJIJKLP5WIJLTNG1ZP33ROK42V4J","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"622","2018-03-21 13:48:06","2018-03-21 13:50:34","0","c5e064ed4a201bbe","100","147","1","2018-03-21 13:50:35","R_1prMyUKEHRgINvJ","","","","","41.512893676758","-87.960502624512","anonymous","EN","0","0","8.857","0","0","0","5.739","0","0","0","9.323","0","2","60","7","3","2","6","1","100","5","2","1","5","2","4","5","1","4","1","5","2","5","5","5","2","4","4","6","4","5","2","2","6","6","6","1","1","3","9","4","13","30","13","9d1b4336027cfea3","3TXWC2NHNZQ3OZIV31QB9OIX7R79S7","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"623","2018-03-21 13:43:11","2018-03-21 13:51:15","0","877f1ebc0473340a","100","483","1","2018-03-21 13:51:15","R_4SIaCRmfX6Ou8LL","","","","","0","25","anonymous","EN","0","0","4.566","0","0","0","11.535","0","0","0","18.726","0","1","27","1","4","1","3","3","46","2","5","6","2","5","4","5","6","4","5","1","3","4","4","4","2","4","5","5","3","4","5","2","6","6","5","1","1","3","26","4","18","29","15","8087465f69472da1","3JCG6DTRV3QX3IK4SZCS0JTLZ45QQ2","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"624","2018-03-21 13:42:40","2018-03-21 13:51:37","0","6403e3117d72a252","100","536","1","2018-03-21 13:51:37","R_6Jar1vSdQljkZVL","","","","","30.797500610352","-83.550399780273","anonymous","EN","1.053","1.053","4.761","1","0","0","7.346","0","0","0","10.37","0","1","24","1","2","4","3","3","48","6","6","5","1","5","2","5","5","2","6","1","4","4","3","4","3","4","4","3","2","3","2","2","4","5","5","2","1","3","23","4","16","25","16","feb18afed14b900d","3PB5A5BD0V6WKBLBT4YA6E8OOR47GQ","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"625","2018-03-21 13:48:05","2018-03-21 13:52:06","0","21c6a7db166231f9","100","240","1","2018-03-21 13:52:06","R_1NlB3kPXVdelAu7","","","","","37.925506591797","-122.34370422363","anonymous","EN","0","0","4.328","0","0","0","19.198","0","0","0","12.632","0","1","28","2","4","1","3","9","28","5","6","6","2","5","1","5","5","2","6","1","6","3","4","4","5","4","4","2","3","3","3","2","3","1","1","5","5","3","24","4","19","9","22","c348d362f38d4df1","3TMSXRD2X60E6BW9JTLJR73ZFTW1WO","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"626","2018-03-21 13:46:02","2018-03-21 13:52:16","0","c23341d2e5ac3b9b","100","374","1","2018-03-21 13:52:17","R_27sqDJYKprV2U5w","","","","","47.606201171875","-122.33209991455","anonymous","EN","0","0","12.971","0","0","0","26.976","0","0","0","12.966","0","1","32","1","8","1","1","9","21","2","6","5","2","6","1","5","6","3","6","1","5","2","5","2","5","4","5","3","4","2","5","2","3","1","2","4","4","3","27","4","23","12","25","a1a798dcfe454fad","3TY7ZAOG5FKN4MHAYWYGPRQUNUFK06","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
